[21May2026 14:40:42.931] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-northstar-aeronautics-bridge-2.0.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.935] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-stuff-additions1.21.1_v2.1.3.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.938] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_aeronautics_placeable_wheels-0.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.943] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_aeronautics_throwable_rope_connector-0.3.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.947] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_bb-1.0.7-1.21.1-Neoforge.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.950] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_cold_sweat-1.1.2.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.955] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_connected-1.1.16-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.958] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_jetpack-forge-5.1.2.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.961] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_jetpack_curios-1.2.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.964] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_netherless-2.0.0-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
